visit_date,number_of_visits,username,store_name,delivery_days,wh,gcu,barangay,city,long,lat,store_profile,last_delivered_date,has_tried_elista,delivered_order_ids,delivered_categories,bakit hindi umorder si customer?,latest_order_status,cancellation_reason,no_delivered_orders,bucket
2025-09-24,1,cb725610u59,REYDHEL STORE,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9570522,10.3642275,Non Key Account,2025-09-26,No,16193568,,,delivered,,1,Resat Visited
,,cb725610u60,Lodi store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9558345,10.363618,Non Key Account,2022-10-03,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u62,Marites store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9551544,10.3621936,Non Key Account,2023-06-09,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u64,Nethan store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9551118,10.3633505,Non Key Account,2026-04-01,No,,,,delivered,,0,P30D No Delivery (NKA)
,,cb725610u65,Helen store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9552505,10.3646855,Non Key Account,2022-07-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u66,tata intoy store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9541956,10.3642491,Non Key Account,2025-03-07,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u67,Triple 8 store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9539535,10.3637456,Non Key Account,2025-03-10,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725610u68,erma store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9542428,10.3629662,Non Key Account,2025-04-09,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u7,Arnold stoee,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9543385,10.3631821,Non Key Account,2023-08-23,No,,,,delivered,,0,Churned (60+ Days)
2025-10-02,1,cb725610u70,jasmine store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9643232,10.3603427,Non Key Account,2023-09-06,No,,,Wala ang may ari,delivered,,0,Resat Visited
2025-10-02,1,cb725610u71,Aden store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9643933,10.360805,Non Key Account,2022-07-01,No,,,Mas mura sa ibang competitor,delivered,,0,Resat Visited
2025-10-02,1,cb725610u72,Aster store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9643086,10.3601743,Non Key Account,2022-07-06,No,,,May stocks pa,delivered,,0,Resat Visited
,,cb725610u73,Dikki store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9626143,10.3622772,Non Key Account,2023-02-06,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u75,Karen store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9627505,10.3627698,Non Key Account,2023-09-04,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u76,EMT STORE,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9622591,10.3633147,Non Key Account,2022-07-22,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u77,Delia store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.961874,10.3633521,Non Key Account,2023-02-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u79,Gege store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.961545,10.3630899,Non Key Account,2022-08-10,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u8,Bebe store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9615232,10.3629404,Non Key Account,2022-09-05,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725610u80,Dodong store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9618613,10.363181,Non Key Account,2022-07-13,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725610u82,Madj store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9617535,10.3646206,Non Key Account,2022-07-13,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u83,5j varity store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.962085,10.3653055,Non Key Account,2024-10-16,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u85,Dodong store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9622679,10.3650867,Non Key Account,2022-07-25,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u87,Bebe store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.96297259,10.3654212,Non Key Account,2023-05-10,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u89,Kutayan store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9668137,10.3632172,Non Key Account,2022-07-15,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725610u9,Cally store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9654957,10.3634745,Non Key Account,2023-02-13,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u90,Juvy fe store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9652069,10.3638001,Non Key Account,2022-10-21,No,,,,delivered,,0,Churned (60+ Days)
2025-10-02,1,cb725610u91,C N J store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9650033,10.3639983,Non Key Account,2023-07-14,No,,,Permanently Closed,delivered,,0,Resat Visited
,,cb725610u93,Felly store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9615798,10.3668688,Non Key Account,2022-07-29,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u94,Rowena store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9613419,10.3672793,Non Key Account,2023-03-10,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u95,Nora store,"Monday, Wednesday, Friday",CB,CB05,Tugbongan,Consolacion,123.9621868,10.3665435,Non Key Account,2022-08-19,No,,,,delivered,,0,Churned (60+ Days)
,,cb725619u46,Fe store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9554939,10.3673544,Non Key Account,2023-09-15,No,,,,delivered,,0,Churned (60+ Days)
,,cb725619u49,Stella store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9551518,10.3664416,Non Key Account,2022-06-24,No,,,,delivered,,0,Churned (60+ Days)
2025-09-24,1,cb725619u5,Adeth store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9563984,10.3663346,Non Key Account,2023-02-17,No,,,Wala ang may ari,delivered,,0,Resat Visited
,,cb725622u100,Brex store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9557885,10.3705332,Non Key Account,2022-10-19,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u11,Nalyn store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9552373,10.3708358,Non Key Account,2023-01-06,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u12,Edilyn store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9558186,10.3705959,Non Key Account,2022-10-05,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u13,Enad Store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9557689,10.3707688,Non Key Account,2022-06-03,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u14,Cindy store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9557838,10.3707224,Non Key Account,2022-11-21,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u16,Virgie store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9548233,10.3720033,Non Key Account,2022-06-08,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u18,Mary Jane Store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9555811,10.3715007,Non Key Account,2022-10-17,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u19,Janette store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9557661,10.3702729,Non Key Account,2022-06-08,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u191,Diane store,"Monday, Wednesday, Friday",CB,CB05,Cansaga,Consolacion,123.9640309,10.3764887,Non Key Account,2022-11-28,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u192,Sophie's store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.96724569,10.37283182,Non Key Account,2023-06-09,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u199,Flor store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.966136,10.3713624,Non Key Account,2023-05-05,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u2,Loloy store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9556546,10.3703037,Non Key Account,2022-06-06,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u20,Anilyn store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9558067,10.3707082,Non Key Account,2022-10-21,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u202,Leny store,"Monday, Wednesday, Friday",CB,CB05,Cansaga,Consolacion,123.9628592,10.3774765,Non Key Account,2022-07-08,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u203,Gina store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9652689,10.3737581,Non Key Account,2026-04-17,No,,,,delivered,,0,P30D No Delivery (NKA)
,,cb725622u207,F& Cate Gen. Merchandise,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9633573,10.3749413,Non Key Account,2022-07-06,No,,,,delivered,,0,Churned (60+ Days)
2025-09-27,1,cb725622u21,Jaam store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9552624,10.3721169,Non Key Account,2023-10-06,No,,,Permanently Closed,delivered,,0,Resat Visited
,,cb725622u211,Chris& Chriz store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9623594,10.3706065,Non Key Account,2022-10-03,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u22,Moren's store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9537208,10.3712093,Non Key Account,2025-08-20,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u27,Erlinda's Store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9562567,10.3716982,Non Key Account,2023-09-25,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u28,Edrich mini mart,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9564353,10.3728886,Non Key Account,2023-02-24,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u29,Harvzchy variety store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9577804,10.3703704,Non Key Account,2024-02-28,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u30,Rosa store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9604811,10.370753,Non Key Account,2022-06-03,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u31,Leny store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9604213,10.3706876,Non Key Account,2022-06-03,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u32,Two Mary Store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9611436,10.3701318,Non Key Account,2024-02-26,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u33,Nida's store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9620117,10.3711679,Non Key Account,2022-11-16,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u35,Feby Store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9631241,10.3719167,Non Key Account,2023-02-08,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u36,Lorna Store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9637646,10.3719839,Non Key Account,2022-07-18,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u38,Roseland Store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.964436,10.3723966,Non Key Account,2024-12-09,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u39,Ojie Store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9636768,10.3719448,Non Key Account,2022-11-16,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u4,Maria Store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9622852,10.3680913,Non Key Account,2022-11-28,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u40,Dominga Store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9610329,10.3697359,Non Key Account,2022-10-31,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u41,Quirina store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9617906,10.3696656,Non Key Account,2022-11-04,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u44,Coy & Lon store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9627323,10.3703786,Non Key Account,2022-06-06,No,,,,delivered,,0,Churned (60+ Days)
2025-09-25,1,cb725622u46,Merlinda Store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9633838,10.3705426,Non Key Account,2023-08-18,No,,,Permanently Closed,delivered,,0,Resat Visited
,,cb725622u48,Princess Monica store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9632148,10.3711069,Non Key Account,2022-06-10,No,,,,delivered,,0,Churned (60+ Days)
2025-09-25,2,cb725622u49,Jocelyn store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.964089,10.369948,Non Key Account,2023-10-13,No,,,Wala ang may ari,delivered,,0,Resat Visited
,,cb725622u5,Marilou store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9644174,10.3696897,Non Key Account,2022-11-28,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u50,Wendy store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9659753,10.3685728,Non Key Account,2023-05-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u51,Nene store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9660154,10.3685018,Non Key Account,2022-06-06,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u53,Dina store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9664522,10.3680489,Non Key Account,2023-10-06,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u54,Ester store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9665948,10.3678356,Non Key Account,2023-09-20,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u55,Sauro Foods & Gen. Merchandise,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9660367,10.3689533,Non Key Account,2022-06-06,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u56,Erlinda store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.966047,10.3690294,Non Key Account,2026-04-01,No,,,,delivered,,0,P30D No Delivery (NKA)
,,cb725622u57,Arlin's store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9660483,10.3690119,Non Key Account,2025-07-02,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u58,Liony store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9662206,10.3689292,Non Key Account,2022-10-21,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u59,Felipa Store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9664684,10.3690813,Non Key Account,2022-06-06,No,,,,delivered,,0,Churned (60+ Days)
2025-09-27,1,cb725622u60,Vanissa store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9653694,10.3708894,Non Key Account,2023-05-22,No,,,Mas gusto ahente,delivered,,0,Resat Visited
,,cb725622u61,Steel Heart store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9559539,10.3704171,Non Key Account,2024-05-24,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u62,Noelisa Gorgonio,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9653484,10.3712151,Non Key Account,2022-06-08,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u65,Wings store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9649129,10.3711756,Non Key Account,2022-06-08,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u68,Ropal store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9645241,10.3696097,Non Key Account,2023-03-01,No,,,,delivered,,0,Churned (60+ Days)
2025-09-27,1,cb725622u69,Jasz internet cafe,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9658809,10.3686616,Non Key Account,2023-05-03,No,,,Permanently Closed,delivered,,0,Resat Visited
2025-09-25,1,cb725622u7,Ainee sarisari store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9613966,10.3701194,Non Key Account,2024-07-24,No,,,Permanently Closed,delivered,,0,Resat Visited
2025-09-27,1,cb725622u70,Krisleh store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.955575,10.3724717,Non Key Account,2023-05-26,No,,,Permanently Closed,delivered,,0,Resat Visited
2025-09-27,1,cb725622u71,Rolito Store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.95673579,10.37447849,Non Key Account,2026-05-13,No,"18414731, 18252922, 17445810, 16428730, 18474200, 18096740, 16450362, 17173931, 16801900, 17655076, 16330664, 18181126, 17868295, 18118658, 16221542, 17890652, 17989734, 17933378, 17727912, 18322950","Canned Seafood, Coffee, Condiments and Sugar, Fabric Conditioners, Hair Care, Powder Detergents, Seasonings and Mixes",,dispatched,,20,Resat Visited
,,cb725622u72,Toring store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9571721,10.375305,Non Key Account,2022-06-08,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725622u73,Rachelle store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9589607,10.3709918,Non Key Account,2023-05-31,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u74,Reynaldo sarisari store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9601617,10.3730321,Non Key Account,2022-06-08,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u75,Marcial store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9624083,10.3737114,Non Key Account,2023-05-03,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u76,Bebot store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9613433,10.374123,Non Key Account,2023-09-04,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u77,Techmaster store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9647053,10.3738405,Non Key Account,2022-10-05,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u79,JJV store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9662317,10.373745,Non Key Account,2023-06-30,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u8,Michiwa store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9652545,10.3733766,Non Key Account,2023-03-10,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u81,Flor and Edgar store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9615883,10.3681744,Non Key Account,2022-10-24,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u82,EZ SUDS laundry services,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9604667,10.37436,Non Key Account,2022-06-22,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u83,Joy Store,"Monday, Wednesday, Friday",CB,CB05,Cansaga,Consolacion,123.9617381,10.3753569,Non Key Account,2023-07-10,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u84,Ethel store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.95858,10.3725733,Non Key Account,2023-07-26,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u86,A&L Sarisari store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.957116,10.3755148,Non Key Account,2022-08-24,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u88,Cyrus Store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Occidental,Consolacion,123.9567144,10.3760863,Non Key Account,2022-06-10,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u9,Sol store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9550487,10.3739735,Non Key Account,2022-06-13,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u90,Nevaan sarisari store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9583361,10.3762523,Non Key Account,2022-07-08,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u91,Nora Store,"Monday, Wednesday, Friday",CB,CB05,Nangka,Consolacion,123.9573083,10.37148,Non Key Account,2022-11-14,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u92,Top  Choi Dimsom,"Monday, Wednesday, Friday",CB,CB05,Poblacion Occidental,Consolacion,123.9574175,10.3761251,Non Key Account,2022-10-31,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725622u99,Tata store,"Monday, Wednesday, Friday",CB,CB05,Poblacion Oriental,Consolacion,123.9558105,10.3705367,Non Key Account,2023-05-31,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u33,FLOR STORE,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9573491,10.3656053,Non Key Account,2022-10-28,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u38,Joy Store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9580789,10.36529,Non Key Account,2022-07-13,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u39,Grace Store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9574176,10.3643017,Non Key Account,2023-05-26,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u4,Gian Store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9562101,10.3635274,Non Key Account,2023-07-31,No,,,,delivered,,0,Churned (60+ Days)
2025-09-24,1,cb725624u40,Alrey Store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9560802,10.3635571,Non Key Account,2023-02-15,No,,,Wala ang may ari,delivered,,0,Resat Visited
,,cb725624u42,Bebeng's Store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9549887,10.3633406,Non Key Account,2022-07-22,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u43,Elena Store,"Monday, Wednesday, Friday",CB,CB05,Jagobiao,Mandaue City,123.9546036,10.3622993,Non Key Account,2023-03-17,No,,,,delivered,,0,Churned (60+ Days)
